Column1	Country	Region	Year	Population	Life.Expectancy	Health.Expenditure
6	Australia	East Asia & Pacific	1995	18072000	78	1565
22	Brunei Darussalam	East Asia & Pacific	1995	289614	75	482
26	Cambodia	East Asia & Pacific	1995	11169233	56	19
54	Fiji	East Asia & Pacific	1995	775651	67	78
73	Indonesia	East Asia & Pacific	1995	199400339	64	20
83	Kiribati	East Asia & Pacific	1995	77248	59	70
87	Lao PDR	East Asia & Pacific	1995	4795112	58	15
98	Malaysia	East Asia & Pacific	1995	20720810	71	124
105	"Micronesia, Fed. Sts."	East Asia & Pacific	1995	107233	67	189
107	Mongolia	East Asia & Pacific	1995	2306131	61	20
111	Myanmar	East Asia & Pacific	1995	42133199	60	3
115	New Zealand	East Asia & Pacific	1995	3673400	77	1189
122	Palau	East Asia & Pacific	1995	17254	72	725
124	Papua New Guinea	East Asia & Pacific	1995	4715617	57	36
127	Philippines	East Asia & Pacific	1995	69255386	66	37
134	Samoa	East Asia & Pacific	1995	168257	68	56
139	Singapore	East Asia & Pacific	1995	3524500	76	379
142	Solomon Islands	East Asia & Pacific	1995	356404	60	47
157	Thailand	East Asia & Pacific	1995	59650157	72	99
159	Tonga	East Asia & Pacific	1995	95907	70	87
171	Vanuatu	East Asia & Pacific	1995	168263	65	43
173	Vietnam	East Asia & Pacific	1995	71995500	69	15
33	China	East Asia & Pacific	1995	1204855000	70	21
79	Japan	East Asia & Pacific	1995	125439000	80	2891
84	"Korea, Rep."	East Asia & Pacific	1995	45093000	73	442
1	Albania	Europe & Central Asia	1995	3141102	72	28
5	Armenia	Europe & Central Asia	1995	3223173	69	26
7	Austria	Europe & Central Asia	1995	7948278	77	2876
8	Azerbaijan	Europe & Central Asia	1995	7685000	65	18
13	Belarus	Europe & Central Asia	1995	10194000	68	69
14	Belgium	Europe & Central Asia	1995	10136811	77	2136
19	Bosnia and Herzegovina	Europe & Central Asia	1995	3332098	68	64
23	Bulgaria	Europe & Central Asia	1995	8406067	71	82
40	Croatia	Europe & Central Asia	1995	4669000	72	323
42	Cyprus	Europe & Central Asia	1995	855424	77	706
43	Czech Republic	Europe & Central Asia	1995	10327253	73	374
44	Denmark	Europe & Central Asia	1995	5233373	75	2827
52	Estonia	Europe & Central Asia	1995	1436634	68	165
55	Finland	Europe & Central Asia	1995	5107790	76	2010
56	France	Europe & Central Asia	1995	59555439	78	2741
59	Georgia	Europe & Central Asia	1995	4734000	70	29
62	Greece	Europe & Central Asia	1995	10634385	78	1064
70	Hungary	Europe & Central Asia	1995	10328965	70	323
71	Iceland	Europe & Central Asia	1995	267468	78	2213
75	Ireland	Europe & Central Asia	1995	3608841	76	1238
81	Kazakhstan	Europe & Central Asia	1995	15815626.38	65	48
86	Kyrgyz Republic	Europe & Central Asia	1995	4560400	66	22
88	Latvia	Europe & Central Asia	1995	2485056	66	115
93	Lithuania	Europe & Central Asia	1995	3629102	69	100
94	Luxembourg	Europe & Central Asia	1995	408625	77	2816
95	"Macedonia, FYR"	Europe & Central Asia	1995	1963484	72	201
106	Moldova	Europe & Central Asia	1995	3675099	67	30
108	Montenegro	Europe & Central Asia	1995	643227	76	134
114	Netherlands	Europe & Central Asia	1995	15459006	77	2257
119	Norway	Europe & Central Asia	1995	4359184	78	3122
128	Poland	Europe & Central Asia	1995	38594998	72	199
129	Portugal	Europe & Central Asia	1995	10030376	75	874
131	Romania	Europe & Central Asia	1995	22684270	69	53
140	Slovak Republic	Europe & Central Asia	1995	5361999	72	221
141	Slovenia	Europe & Central Asia	1995	1989872	74	785
152	Sweden	Europe & Central Asia	1995	8826939	79	2289
155	Tajikistan	Europe & Central Asia	1995	5775404	62	3
163	Turkmenistan	Europe & Central Asia	1995	4188010	63	43
165	Ukraine	Europe & Central Asia	1995	51512298.61	67	49
170	Uzbekistan	Europe & Central Asia	1995	22785000	66	29
60	Germany	Europe & Central Asia	1995	81678051	76	3124
77	Italy	Europe & Central Asia	1995	56844303	78	1438
132	Russian Federation	Europe & Central Asia	1995	148141000	65	113
145	Spain	Europe & Central Asia	1995	39387017	78	1128
153	Switzerland	Europe & Central Asia	1995	7040687	78	4271
162	Turkey	Europe & Central Asia	1995	58864649	66	95
167	United Kingdom	Europe & Central Asia	1995	58019030	77	1362
4	Argentina	Latin America & Caribbean	1995	34855160	73	615
9	"Bahamas, The"	Latin America & Caribbean	1995	279774	70	840
12	Barbados	Latin America & Caribbean	1995	263416	75	450
15	Belize	Latin America & Caribbean	1995	216500	73	120
18	Bolivia	Latin America & Caribbean	1995	7470925	61	40
21	Brazil	Latin America & Caribbean	1995	161848162	68	316
32	Chile	Latin America & Caribbean	1995	14409416	75	331
34	Colombia	Latin America & Caribbean	1995	36453337	69	171
38	Costa Rica	Latin America & Caribbean	1995	3468918	77	220
41	Cuba	Latin America & Caribbean	1995	10900795	75	112
46	Dominican Republic	Latin America & Caribbean	1995	7916309	70	108
47	Ecuador	Latin America & Caribbean	1995	11384506	71	73
49	El Salvador	Latin America & Caribbean	1995	5733401	69	106
63	Grenada	Latin America & Caribbean	1995	100163	72	191
64	Guatemala	Latin America & Caribbean	1995	10015675	65	54
67	Guyana	Latin America & Caribbean	1995	727979	62	43
68	Haiti	Latin America & Caribbean	1995	7877569	57	23
69	Honduras	Latin America & Caribbean	1995	5575099	69	38
78	Jamaica	Latin America & Caribbean	1995	2480000	70	97
104	Mexico	Latin America & Caribbean	1995	92272749	73	177
116	Nicaragua	Latin America & Caribbean	1995	4637040	67	58
123	Panama	Latin America & Caribbean	1995	2676926	73	228
125	Paraguay	Latin America & Caribbean	1995	4795365	69	112
126	Peru	Latin America & Caribbean	1995	23827163	68	101
147	St. Lucia	Latin America & Caribbean	1995	145437	71	181
148	St. Vincent and the Grenadines	Latin America & Caribbean	1995	108087	70	110
150	Suriname	Latin America & Caribbean	1995	435920	68	82
160	Trinidad and Tobago	Latin America & Caribbean	1995	1261443	69	198
169	Uruguay	Latin America & Caribbean	1995	3223401	73	934
172	"Venezuela, RB"	Latin America & Caribbean	1995	22043000	72	144
2	Algeria	Middle East & North Africa	1995	28291591	68	62
10	Bahrain	Middle East & North Africa	1995	559069	73	482
45	Djibouti	Middle East & North Africa	1995	626537	53	32
48	"Egypt, Arab Rep."	Middle East & North Africa	1995	62063810	66	37
74	"Iran, Islamic Rep."	Middle East & North Africa	1995	59757114	68	68
76	Israel	Middle East & North Africa	1995	5545000	77	1325
80	Jordan	Middle East & North Africa	1995	4195000	71	127
85	Kuwait	Middle East & North Africa	1995	1627911	73	628
89	Lebanon	Middle East & North Africa	1995	3462974	70	361
92	Libya	Middle East & North Africa	1995	4775009	71	187
101	Malta	Middle East & North Africa	1995	370433	77	591
109	Morocco	Middle East & North Africa	1995	26928600	67	48
120	Oman	Middle East & North Africa	1995	2232018	73	223
130	Qatar	Middle East & North Africa	1995	501371	75	601
136	Saudi Arabia	Middle East & North Africa	1995	18491845	70	228
154	Syrian Arab Republic	Middle East & North Africa	1995	14171130	73	52
161	Tunisia	Middle East & North Africa	1995	8957500	71	130
166	United Arab Emirates	Middle East & North Africa	1995	2348539	73	738
174	"Yemen, Rep."	Middle East & North Africa	1995	15148172	57	39
28	Canada	North America	1995	29354000	78	1821
168	United States	North America	1995	266278000	76	3748
11	Bangladesh	South Asia	1995	117486952	62	11
17	Bhutan	South Asia	1995	518584	57	22
72	India	South Asia	1995	964486155	60	16
99	Maldives	South Asia	1995	248712	65	91
113	Nepal	South Asia	1995	21594872	57	10
121	Pakistan	South Asia	1995	127346713	62	15
146	Sri Lanka	South Asia	1995	18136000	69	25
3	Angola	Sub-Saharan Africa	1995	12105105	42	21
16	Benin	Sub-Saharan Africa	1995	5651141	51	18
20	Botswana	Sub-Saharan Africa	1995	1585637	59	125
24	Burkina Faso	Sub-Saharan Africa	1995	10692138	49	11
25	Burundi	Sub-Saharan Africa	1995	6086751	45	9
27	Cameroon	Sub-Saharan Africa	1995	13940337	52	25
29	Cape Verde	Sub-Saharan Africa	1995	394946	67	66
30	Central African Republic	Sub-Saharan Africa	1995	3327710	46	13
31	Chad	Sub-Saharan Africa	1995	6998108	50	12
35	Comoros	Sub-Saharan Africa	1995	494486	57	22
36	"Congo, Dem. Rep."	Sub-Saharan Africa	1995	44067369	46	5
37	"Congo, Rep."	Sub-Saharan Africa	1995	2732706	55	24
39	Cote d'Ivoire	Sub-Saharan Africa	1995	14677200	51	38
50	Equatorial Guinea	Sub-Saharan Africa	1995	442527	48	22
51	Eritrea	Sub-Saharan Africa	1995	3212503	52	8
53	Ethiopia	Sub-Saharan Africa	1995	57042197	49	4
57	Gabon	Sub-Saharan Africa	1995	1087327	61	136
58	"Gambia, The"	Sub-Saharan Africa	1995	1126183	54	23
61	Ghana	Sub-Saharan Africa	1995	16996901	58	20
65	Guinea	Sub-Saharan Africa	1995	7565235	46	27
66	Guinea-Bissau	Sub-Saharan Africa	1995	1125392	44	26
82	Kenya	Sub-Saharan Africa	1995	27425720	56	14
90	Lesotho	Sub-Saharan Africa	1995	1794531	57	37
91	Liberia	Sub-Saharan Africa	1995	2094591	42	0
96	Madagascar	Sub-Saharan Africa	1995	13129227	55	7
97	Malawi	Sub-Saharan Africa	1995	9883350	47	7
100	Mali	Sub-Saharan Africa	1995	9824510	46	14
102	Mauritania	Sub-Saharan Africa	1995	2292053	57	29
103	Mauritius	Sub-Saharan Africa	1995	1122457	70	129
110	Mozambique	Sub-Saharan Africa	1995	15933452	45	8
112	Namibia	Sub-Saharan Africa	1995	1651352	60	131
117	Niger	Sub-Saharan Africa	1995	9178575	44	7
118	Nigeria	Sub-Saharan Africa	1995	110014688	45	38
133	Rwanda	Sub-Saharan Africa	1995	5570206	30	10
135	Sao Tome and Principe	Sub-Saharan Africa	1995	127935	62	59
137	Senegal	Sub-Saharan Africa	1995	8369125	54	23
138	Sierra Leone	Sub-Saharan Africa	1995	3898363	37	34
143	Somalia	Sub-Saharan Africa	1995	6524697	45	5
144	South Africa	Sub-Saharan Africa	1995	39120000	60	271
149	Sudan	Sub-Saharan Africa	1995	24538815	54	16
151	Swaziland	Sub-Saharan Africa	1995	963591	56	87
156	Tanzania	Sub-Saharan Africa	1995	29943732	50	6
158	Togo	Sub-Saharan Africa	1995	4085492	54	17
164	Uganda	Sub-Saharan Africa	1995	20831075	45	15
175	Zambia	Sub-Saharan Africa	1995	8919456	44	22
176	Zimbabwe	Sub-Saharan Africa	1995	11684693	53	98
182	Australia	East Asia & Pacific	1996	18311000	78	1760
198	Brunei Darussalam	East Asia & Pacific	1996	297188	75	638
202	Cambodia	East Asia & Pacific	1996	11458858	56	29
230	Fiji	East Asia & Pacific	1996	784713	67	87
249	Indonesia	East Asia & Pacific	1996	202257039	64	22
263	Lao PDR	East Asia & Pacific	1996	4907960	59	18
274	Malaysia	East Asia & Pacific	1996	21247102	71	137
281	"Micronesia, Fed. Sts."	East Asia & Pacific	1996	107904	67	175
283	Mongolia	East Asia & Pacific	1996	2325369	61	21
287	Myanmar	East Asia & Pacific	1996	42735941	61	3
291	New Zealand	East Asia & Pacific	1996	3732000	77	1278
299	Papua New Guinea	East Asia & Pacific	1996	4840693	58	39
302	Philippines	East Asia & Pacific	1996	70831419	66	41
309	Samoa	East Asia & Pacific	1996	169969	68	69
315	Singapore	East Asia & Pacific	1996	3670700	77	770
318	Solomon Islands	East Asia & Pacific	1996	366363	60	47
333	Thailand	East Asia & Pacific	1996	60258113	72	116
335	Tonga	East Asia & Pacific	1996	96196	70	96
347	Vanuatu	East Asia & Pacific	1996	171783	66	39
349	Vietnam	East Asia & Pacific	1996	73156700	70	17
209	China	East Asia & Pacific	1996	1217550000	71	26
256	Japan	East Asia & Pacific	1996	125761000	80	2600
260	"Korea, Rep."	East Asia & Pacific	1996	45525000	74	494
232	France	Europe & Central Asia	1996	59798609	78	2739
177	Albania	Europe & Central Asia	1996	3112597	72	43
181	Armenia	Europe & Central Asia	1996	3172185	69	29
183	Austria	Europe & Central Asia	1996	7959017	77	2811
184	Azerbaijan	Europe & Central Asia	1996	7763000	65	25
189	Belarus	Europe & Central Asia	1996	10160000	69	88
190	Belgium	Europe & Central Asia	1996	10156637	77	2148
195	Bosnia and Herzegovina	Europe & Central Asia	1996	3305672	70	94
199	Bulgaria	Europe & Central Asia	1996	8362826	71	55
216	Croatia	Europe & Central Asia	1996	4494000	72	369
218	Cyprus	Europe & Central Asia	1996	873277	77	755
219	Czech Republic	Europe & Central Asia	1996	10315241	74	403
220	Denmark	Europe & Central Asia	1996	5263074	76	2878
228	Estonia	Europe & Central Asia	1996	1415594	70	218
231	Finland	Europe & Central Asia	1996	5124573	77	2011
235	Georgia	Europe & Central Asia	1996	4616100	71	46
238	Greece	Europe & Central Asia	1996	10709173	78	1113
246	Hungary	Europe & Central Asia	1996	10311238	70	315
247	Iceland	Europe & Central Asia	1996	268916	79	2275
252	Ireland	Europe & Central Asia	1996	3637510	76	1328
258	Kazakhstan	Europe & Central Asia	1996	15577894.26	64	58
262	Kyrgyz Republic	Europe & Central Asia	1996	4628400	67	25
264	Latvia	Europe & Central Asia	1996	2457222	69	141
269	Lithuania	Europe & Central Asia	1996	3601613	70	131
270	Luxembourg	Europe & Central Asia	1996	414225	77	2810
271	"Macedonia, FYR"	Europe & Central Asia	1996	1973283	72	202
282	Moldova	Europe & Central Asia	1996	3667748	67	40
284	Montenegro	Europe & Central Asia	1996	644121	76	98
290	Netherlands	Europe & Central Asia	1996	15530498	77	2211
295	Norway	Europe & Central Asia	1996	4381336	78	3180
303	Poland	Europe & Central Asia	1996	38624370	72	240
304	Portugal	Europe & Central Asia	1996	10057861	75	939
306	Romania	Europe & Central Asia	1996	22619004	69	53
310	San Marino	Europe & Central Asia	1996	25897	79	2930
316	Slovak Republic	Europe & Central Asia	1996	5373361	73	253
317	Slovenia	Europe & Central Asia	1996	1988628	74	812
328	Sweden	Europe & Central Asia	1996	8840998	79	2564
331	Tajikistan	Europe & Central Asia	1996	5860334	63	6
339	Turkmenistan	Europe & Central Asia	1996	4267690	63	18
341	Ukraine	Europe & Central Asia	1996	51057188.98	67	54
346	Uzbekistan	Europe & Central Asia	1996	23225000	66	41
236	Germany	Europe & Central Asia	1996	81914831	77	3101
254	Italy	Europe & Central Asia	1996	56860281	78	1634
307	Russian Federation	Europe & Central Asia	1996	147739000	66	147
321	Spain	Europe & Central Asia	1996	39478186	78	1177
329	Switzerland	Europe & Central Asia	1996	7071850	79	4266
338	Turkey	Europe & Central Asia	1996	59821978	67	117
343	United Kingdom	Europe & Central Asia	1996	58166950	77	1435
180	Argentina	Latin America & Caribbean	1996	35287113	73	619
185	"Bahamas, The"	Latin America & Caribbean	1996	283677	70	880
188	Barbados	Latin America & Caribbean	1996	264237	75	465
191	Belize	Latin America & Caribbean	1996	222000	73	104
194	Bolivia	Latin America & Caribbean	1996	7637622	61	45
197	Brazil	Latin America & Caribbean	1996	164342524	69	350
208	Chile	Latin America & Caribbean	1996	14630769	75	373
210	Colombia	Latin America & Caribbean	1996	37112621	70	214
214	Costa Rica	Latin America & Caribbean	1996	3557095	77	221
217	Cuba	Latin America & Caribbean	1996	10949206	75	119
222	Dominican Republic	Latin America & Caribbean	1996	8054768	70	112
223	Ecuador	Latin America & Caribbean	1996	11584074	72	81
225	El Salvador	Latin America & Caribbean	1996	5791403	69	135
239	Grenada	Latin America & Caribbean	1996	100707	72	203
240	Guatemala	Latin America & Caribbean	1996	10246429	66	56
243	Guyana	Latin America & Caribbean	1996	728990	63	48
244	Haiti	Latin America & Caribbean	1996	8031903	57	24
245	Honduras	Latin America & Caribbean	1996	5706605	69	35
255	Jamaica	Latin America & Caribbean	1996	2509923.425	70	123
280	Mexico	Latin America & Caribbean	1996	93858373	73	184
292	Nicaragua	Latin America & Caribbean	1996	4733164	68	58
298	Panama	Latin America & Caribbean	1996	2731717	73	245
300	Paraguay	Latin America & Caribbean	1996	4905150	69	121
301	Peru	Latin America & Caribbean	1996	24248671	68	104
323	St. Lucia	Latin America & Caribbean	1996	147062	72	209
324	St. Vincent and the Grenadines	Latin America & Caribbean	1996	108049	70	116
326	Suriname	Latin America & Caribbean	1996	441896	68	144
336	Trinidad and Tobago	Latin America & Caribbean	1996	1268851	69	197
345	Uruguay	Latin America & Caribbean	1996	3235549	74	822
348	"Venezuela, RB"	Latin America & Caribbean	1996	22502000	72	106
178	Algeria	Middle East & North Africa	1996	28786855	69	62
186	Bahrain	Middle East & North Africa	1996	574914	73	486
221	Djibouti	Middle East & North Africa	1996	644434	53	31
224	"Egypt, Arab Rep."	Middle East & North Africa	1996	63120498	66	46
250	"Iran, Islamic Rep."	Middle East & North Africa	1996	60815686	69	86
251	Iraq	Middle East & North Africa	1996	21545638	71	9
253	Israel	Middle East & North Africa	1996	5692000	78	1422
257	Jordan	Middle East & North Africa	1996	4325045	72	132
261	Kuwait	Middle East & North Africa	1996	1628120	73	670
265	Lebanon	Middle East & North Africa	1996	3539137	70	414
268	Libya	Middle East & North Africa	1996	4862665	71	190
277	Malta	Middle East & North Africa	1996	372687	77	640
285	Morocco	Middle East & North Africa	1996	27323664	67	52
296	Oman	Middle East & North Africa	1996	2258730	73	238
305	Qatar	Middle East & North Africa	1996	512422	75	641
312	Saudi Arabia	Middle East & North Africa	1996	18786467	71	248
330	Syrian Arab Republic	Middle East & North Africa	1996	14518843	73	59
337	Tunisia	Middle East & North Africa	1996	9089300	72	128
342	United Arab Emirates	Middle East & North Africa	1996	2473983	74	731
350	"Yemen, Rep."	Middle East & North Africa	1996	15710211	58	25
204	Canada	North America	1996	29671900	78	1829
344	United States	North America	1996	269394000	76	3900
187	Bangladesh	South Asia	1996	119928682	63	11
193	Bhutan	South Asia	1996	520529	58	37
248	India	South Asia	1996	982553253	60	16
275	Maldives	South Asia	1996	253960	66	112
289	Nepal	South Asia	1996	22137784	58	11
297	Pakistan	South Asia	1996	130737306	62	15
322	Sri Lanka	South Asia	1996	18336000	69	26
179	Angola	Sub-Saharan Africa	1996	12452725	43	19
192	Benin	Sub-Saharan Africa	1996	5821985	51	19
196	Botswana	Sub-Saharan Africa	1996	1623704	57	125
200	Burkina Faso	Sub-Saharan Africa	1996	10992170	49	12
201	Burundi	Sub-Saharan Africa	1996	6140258	45	8
203	Cameroon	Sub-Saharan Africa	1996	14287475	52	34
205	Cape Verde	Sub-Saharan Africa	1996	404166	68	60
206	Central African Republic	Sub-Saharan Africa	1996	3406451	45	12
207	Chad	Sub-Saharan Africa	1996	7219081	50	12
211	Comoros	Sub-Saharan Africa	1996	507062	57	21
212	"Congo, Dem. Rep."	Sub-Saharan Africa	1996	45295039	46	4
213	"Congo, Rep."	Sub-Saharan Africa	1996	2810118	54	26
215	Cote d'Ivoire	Sub-Saharan Africa	1996	15089912	51	45
226	Equatorial Guinea	Sub-Saharan Africa	1996	457321	48	27
227	Eritrea	Sub-Saharan Africa	1996	3263016	53	8
229	Ethiopia	Sub-Saharan Africa	1996	58774378	50	4
233	Gabon	Sub-Saharan Africa	1996	1118215	61	150
234	"Gambia, The"	Sub-Saharan Africa	1996	1158308	54	25
237	Ghana	Sub-Saharan Africa	1996	17429209	58	20
241	Guinea	Sub-Saharan Africa	1996	7805735	46	28
242	Guinea-Bissau	Sub-Saharan Africa	1996	1147908	44	20
259	Kenya	Sub-Saharan Africa	1996	28191597	55	18
266	Lesotho	Sub-Saharan Africa	1996	1829222	55	34
267	Liberia	Sub-Saharan Africa	1996	2203809	43	0
272	Madagascar	Sub-Saharan Africa	1996	13547271	56	9
273	Malawi	Sub-Saharan Africa	1996	10070605	46	10
276	Mali	Sub-Saharan Africa	1996	10092753	46	22
278	Mauritania	Sub-Saharan Africa	1996	2357678	57	23
279	Mauritius	Sub-Saharan Africa	1996	1133996	70	135
286	Mozambique	Sub-Saharan Africa	1996	16412893	46	8
288	Namibia	Sub-Saharan Africa	1996	1700975	60	135
293	Niger	Sub-Saharan Africa	1996	9499892	45	7
294	Nigeria	Sub-Saharan Africa	1996	112618306	45	53
308	Rwanda	Sub-Saharan Africa	1996	5803830	34	11
311	Sao Tome and Principe	Sub-Saharan Africa	1996	130499	62	70
313	Senegal	Sub-Saharan Africa	1996	8591861	55	24
314	Sierra Leone	Sub-Saharan Africa	1996	3898177	37	37
319	Somalia	Sub-Saharan Africa	1996	6628554	45	5
320	South Africa	Sub-Saharan Africa	1996	40000246.95	59	271
325	Sudan	Sub-Saharan Africa	1996	25160191	55	11
327	Swaziland	Sub-Saharan Africa	1996	984632	55	88
332	Tanzania	Sub-Saharan Africa	1996	30783155	50	7
334	Togo	Sub-Saharan Africa	1996	4208738	54	18
340	Uganda	Sub-Saharan Africa	1996	21473592	45	15
351	Zambia	Sub-Saharan Africa	1996	9161931	43	21
352	Zimbabwe	Sub-Saharan Africa	1996	11891290	51	99
359	Australia	East Asia & Pacific	1997	18517000	78	1761
375	Brunei Darussalam	East Asia & Pacific	1997	304726	75	634
379	Cambodia	East Asia & Pacific	1997	11731187	56	23
408	Fiji	East Asia & Pacific	1997	793165	67	92
427	Indonesia	East Asia & Pacific	1997	205063468	65	20
438	Kiribati	East Asia & Pacific	1997	79713	60	82
442	Lao PDR	East Asia & Pacific	1997	5016576	60	22
453	Malaysia	East Asia & Pacific	1997	21781499	72	123
460	"Micronesia, Fed. Sts."	East Asia & Pacific	1997	107947	67	149
462	Mongolia	East Asia & Pacific	1997	2345618	62	18
466	Myanmar	East Asia & Pacific	1997	43352191	61	2
470	New Zealand	East Asia & Pacific	1997	3781300	77	1297
478	Papua New Guinea	East Asia & Pacific	1997	4970478	58	34
481	Philippines	East Asia & Pacific	1997	72427130	66	41
488	Samoa	East Asia & Pacific	1997	171766	68	78
496	Singapore	East Asia & Pacific	1997	3796000	77	761
499	Solomon Islands	East Asia & Pacific	1997	376511	61	50
515	Thailand	East Asia & Pacific	1997	60933752	72	99
517	Tonga	East Asia & Pacific	1997	96551	70	98
529	Vanuatu	East Asia & Pacific	1997	174921	66	48
531	Vietnam	East Asia & Pacific	1997	74306900	71	17
386	China	East Asia & Pacific	1997	1230075000	71	31
434	Japan	East Asia & Pacific	1997	126091000	80	2362
439	"Korea, Rep."	East Asia & Pacific	1997	45954000	74	454
410	France	Europe & Central Asia	1997	60042230	78	2437
353	Albania	Europe & Central Asia	1997	3091902	73	36
358	Armenia	Europe & Central Asia	1997	3134836	69	30
360	Austria	Europe & Central Asia	1997	7968041	77	2559
361	Azerbaijan	Europe & Central Asia	1997	7838250	65	27
366	Belarus	Europe & Central Asia	1997	10117000	68	91
367	Belgium	Europe & Central Asia	1997	10181245	77	1905
372	Bosnia and Herzegovina	Europe & Central Asia	1997	3365616	71	89
376	Bulgaria	Europe & Central Asia	1997	8312068	70	64
393	Croatia	Europe & Central Asia	1997	4572000	72	302
395	Cyprus	Europe & Central Asia	1997	890758	78	716
396	Czech Republic	Europe & Central Asia	1997	10304131	74	369
397	Denmark	Europe & Central Asia	1997	5284991	76	2629
406	Estonia	Europe & Central Asia	1997	1399535	70	222
409	Finland	Europe & Central Asia	1997	5139835	77	1846
413	Georgia	Europe & Central Asia	1997	4531600	71	57
416	Greece	Europe & Central Asia	1997	10776504	78	1064
424	Hungary	Europe & Central Asia	1997	10290486	71	309
425	Iceland	Europe & Central Asia	1997	271128	79	2649
430	Ireland	Europe & Central Asia	1997	3674171	76	1402
436	Kazakhstan	Europe & Central Asia	1997	15333703.04	64	67
441	Kyrgyz Republic	Europe & Central Asia	1997	4696400	67	21
443	Latvia	Europe & Central Asia	1997	2432851	69	160
448	Lithuania	Europe & Central Asia	1997	3575137	71	163
449	Luxembourg	Europe & Central Asia	1997	419450	77	2471
450	"Macedonia, FYR"	Europe & Central Asia	1997	1982994	72	178
461	Moldova	Europe & Central Asia	1997	3659655	67	42
463	Montenegro	Europe & Central Asia	1997	642533	76	98
469	Netherlands	Europe & Central Asia	1997	15610650	78	1969
474	Norway	Europe & Central Asia	1997	4405157	78	3017
482	Poland	Europe & Central Asia	1997	38649660	73	230
483	Portugal	Europe & Central Asia	1997	10091120	75	892
485	Romania	Europe & Central Asia	1997	22553978	69	66
414	Germany	Europe & Central Asia	1997	82034771	77	2699
489	San Marino	Europe & Central Asia	1997	26077	79	2731
493	Serbia	Europe & Central Asia	1997	7649630.752	72	194
497	Slovak Republic	Europe & Central Asia	1997	5383291	73	230
498	Slovenia	Europe & Central Asia	1997	1985956	75	797
510	Sweden	Europe & Central Asia	1997	8846062	79	2297
513	Tajikistan	Europe & Central Asia	1997	5945181	63	6
521	Turkmenistan	Europe & Central Asia	1997	4335991	63	30
523	Ukraine	Europe & Central Asia	1997	50594105.02	67	61
528	Uzbekistan	Europe & Central Asia	1997	23667000	67	43
432	Italy	Europe & Central Asia	1997	56890372	79	1604
486	Russian Federation	Europe & Central Asia	1997	147304000	67	194
502	Spain	Europe & Central Asia	1997	39582413	79	1061
511	Switzerland	Europe & Central Asia	1997	7088906	79	3701
520	Turkey	Europe & Central Asia	1997	60783217	67	130
525	United Kingdom	Europe & Central Asia	1997	58316954	77	1545
356	Antigua and Barbuda	Latin America & Caribbean	1997	72322	75	372
357	Argentina	Latin America & Caribbean	1997	35714929	73	686
362	"Bahamas, The"	Latin America & Caribbean	1997	287217	71	959
365	Barbados	Latin America & Caribbean	1997	265088	75	494
368	Belize	Latin America & Caribbean	1997	230000	73	111
371	Bolivia	Latin America & Caribbean	1997	7804333	62	45
374	Brazil	Latin America & Caribbean	1997	166869168	69	355
385	Chile	Latin America & Caribbean	1997	14840038	76	402
387	Colombia	Latin America & Caribbean	1997	37775054	70	253
391	Costa Rica	Latin America & Caribbean	1997	3648263	77	223
394	Cuba	Latin America & Caribbean	1997	10992290	76	126
399	Dominica	Latin America & Caribbean	1997	70846	76	213
400	Dominican Republic	Latin America & Caribbean	1997	8190620	70	133
401	Ecuador	Latin America & Caribbean	1997	11774005	72	88
403	El Salvador	Latin America & Caribbean	1997	5839103	69	155
417	Grenada	Latin America & Caribbean	1997	101039	72	219
418	Guatemala	Latin America & Caribbean	1997	10481515	66	64
421	Guyana	Latin America & Caribbean	1997	729743	63	53
422	Haiti	Latin America & Caribbean	1997	8187204	58	25
423	Honduras	Latin America & Caribbean	1997	5835607	69	39
433	Jamaica	Latin America & Caribbean	1997	2534068.675	70	178
459	Mexico	Latin America & Caribbean	1997	95441345	73	225
471	Nicaragua	Latin America & Caribbean	1997	4824799	68	48
477	Panama	Latin America & Caribbean	1997	2787228	74	258
479	Paraguay	Latin America & Caribbean	1997	5014650	69	123
480	Peru	Latin America & Caribbean	1997	24667356	69	104
504	St. Kitts and Nevis	Latin America & Caribbean	1997	40740	70	316
505	St. Lucia	Latin America & Caribbean	1997	149666	72	199
506	St. Vincent and the Grenadines	Latin America & Caribbean	1997	107979	70	128
508	Suriname	Latin America & Caribbean	1997	447957	68	160
518	Trinidad and Tobago	Latin America & Caribbean	1997	1275460	69	187
527	Uruguay	Latin America & Caribbean	1997	3256181.753	74	683
530	"Venezuela, RB"	Latin America & Caribbean	1997	22959000	73	144
354	Algeria	Middle East & North Africa	1997	29242917	69	67
363	Bahrain	Middle East & North Africa	1997	592986	73	504
398	Djibouti	Middle East & North Africa	1997	665755	53	34
402	"Egypt, Arab Rep."	Middle East & North Africa	1997	64199588	67	59
428	"Iran, Islamic Rep."	Middle East & North Africa	1997	61955730	69	110
429	Iraq	Middle East & North Africa	1997	22206597	71	9
431	Israel	Middle East & North Africa	1997	5836000	78	1470
435	Jordan	Middle East & North Africa	1997	4459121.395	72	146
440	Kuwait	Middle East & North Africa	1997	1678812	73	668
444	Lebanon	Middle East & North Africa	1997	3597350	70	502
447	Libya	Middle East & North Africa	1997	4951076	72	193
456	Malta	Middle East & North Africa	1997	375236	77	635
464	Morocco	Middle East & North Africa	1997	27708647	67	49
